task_id,employee_id,date,task_description,estimated_duration,actual_duration,priority,deadline_days,mood,workload,project,dept,breaks,interruptions,remote_work,manager_id,team_size,completed,status,notes,tools_used
1021,EMP180,10/01/2025,Bug fixing,"1,3","1,8",Low,2,Tired,5,CRM Update,Sales,0,0,100%,MGR392,5,No,Ongoing,Follow up required,"JIRA, PyCharm"
1022,EMP34,10/07/2025,Write report,"2,3","2,8",Medium,7,Happy,5,Client Dashboard,Sales,1,3,50%,MGR391,3,Yes,Done,Customer issue,"VSCode, GitHub"
1023,EMP169,10/02/2025,Code feature,"3,9","3,8",Low,4,Happy,2,Client Dashboard,QA,2,4,100%,MGR396,11,No,Done,Audit scheduled,"Word, Excel"
1024,EMP171,10/13/2025,Design dashboard,"3,1",3,High,5,Stressed,2,CRM Update,HR,2,5,100%,MGR407,15,No,Ongoing,Needed extra research,"Zoom, Slack"
1025,EMP185,10/12/2025,Bug fixing,"3,9","4,1",Medium,5,Focused,1,App QA Cycle,QA,2,0,25%,MGR346,2,No,Done,Ready for submission,"JIRA, PyCharm"
1026,EMP27,10/10/2025,Bug fixing,3,"3,1",Medium,3,Happy,6,CRM Update,HR,1,0,50%,MGR417,13,No,Done,Blocked by dependencies,Google Docs
1027,EMP160,10/07/2025,Team meeting,"1,7","1,8",Low,4,Happy,3,App QA Cycle,Analytics,1,2,100%,MGR358,7,No,Done,Code reviewed twice,"Figma, Power BI"
1028,EMP123,09/27/2025,Write proposal,"3,6","3,6",Medium,6,Calm,7,CRM Update,HR,2,3,50%,MGR386,14,No,Delayed,Good team engagement,"VSCode, GitHub"
1029,EMP102,09/17/2025,Write report,"1,1","1,1",High,5,Happy,9,Client Dashboard,Sales,1,4,100%,MGR345,8,Yes,Done,Code reviewed twice,"Word, Excel"
1030,EMP173,10/16/2025,Design dashboard,"3,1","3,1",Medium,7,Happy,3,Client Dashboard,HR,2,2,75%,MGR334,8,Yes,Ongoing,Ready for submission,Google Docs
1031,EMP165,09/19/2025,Team meeting,"2,8","2,7",High,4,Stressed,4,New Project RFP,IT,2,2,0%,MGR426,5,Yes,Done,Blocked by dependencies,"JIRA, PyCharm"
1032,EMP185,10/12/2025,Code feature,3,"3,5",High,1,Happy,4,Q4 Review Report,Sales,1,3,75%,MGR349,8,Yes,Ongoing,Audit scheduled,"JIRA, PyCharm"
1033,EMP180,10/05/2025,Bug fixing,3,3,Low,3,Happy,5,App QA Cycle,HR,1,1,50%,MGR391,3,Yes,Delayed,Blocked by dependencies,Google Docs
1034,EMP168,09/21/2025,Write report,"1,3","1,6",Low,6,Tired,9,All-Hands Sync,Analytics,2,1,50%,MGR357,9,No,Ongoing,Needed extra research,"JIRA, PyCharm"
1035,EMP178,10/01/2025,Bug fixing,"1,5","1,3",Low,4,Stressed,3,Q4 Review Report,Sales,1,4,0%,MGR388,9,Yes,Done,UI feedback pending,"Word, Excel"
1036,EMP90,10/05/2025,Team meeting,2,2,Low,1,Focused,8,App QA Cycle,IT,1,1,75%,MGR379,10,No,Delayed,Blocked by dependencies,Google Docs
1037,EMP150,10/17/2025,Bug fixing,"2,2","2,7",High,7,Focused,10,All-Hands Sync,Analytics,2,0,50%,MGR330,14,Yes,Ongoing,Code reviewed twice,Google Docs
1038,EMP125,10/10/2025,Code feature,"3,3","3,8",Low,2,Calm,10,CRM Update,IT,0,5,75%,MGR330,7,Yes,Done,Follow up required,Google Docs
1039,EMP199,10/17/2025,Design dashboard,"1,9","2,1",Medium,7,Tired,7,Client Dashboard,QA,0,2,25%,MGR324,6,No,Done,Follow up required,"Zoom, Slack"
1040,EMP147,09/19/2025,Code feature,"3,6","4,1",Medium,4,Calm,4,All-Hands Sync,Analytics,1,3,0%,MGR365,2,Yes,Ongoing,Needed extra research,"Figma, Power BI"
1041,EMP115,09/20/2025,Code feature,"3,3","3,6",High,5,Stressed,1,All-Hands Sync,QA,1,0,100%,MGR395,15,Yes,Done,Blocked by dependencies,"Figma, Power BI"
1042,EMP178,10/02/2025,Code feature,3,"2,8",Low,2,Happy,2,Client Dashboard,IT,2,2,100%,MGR345,9,Yes,Ongoing,Good team engagement,"JIRA, PyCharm"
1043,EMP27,10/06/2025,Write report,"3,7","4,2",Low,7,Stressed,5,All-Hands Sync,Analytics,1,5,25%,MGR342,3,No,Done,Audit scheduled,"VSCode, GitHub"
1044,EMP176,10/16/2025,Team meeting,"3,4","3,6",Medium,6,Focused,7,App QA Cycle,Analytics,2,4,0%,MGR386,5,No,Done,Blocked by dependencies,"JIRA, PyCharm"
1045,EMP68,10/12/2025,Bug fixing,"3,6","3,6",High,3,Stressed,8,Client Dashboard,Sales,0,4,0%,MGR382,10,No,Ongoing,Blocked by dependencies,"Zoom, Slack"
1046,EMP102,09/21/2025,Bug fixing,"1,4","1,2",High,3,Tired,7,App QA Cycle,QA,0,3,0%,MGR425,3,No,Ongoing,Customer issue,Google Docs
1047,EMP119,09/26/2025,Bug fixing,"2,9","3,4",Medium,7,Stressed,9,Q4 Review Report,IT,0,2,100%,MGR344,12,No,Ongoing,Needed extra research,Google Docs
1048,EMP27,09/18/2025,Team meeting,2,"2,3",Medium,2,Happy,9,Q4 Review Report,QA,2,4,100%,MGR345,10,No,Ongoing,Needed extra research,"VSCode, GitHub"
1049,EMP45,10/01/2025,Code feature,"2,8","2,7",High,6,Happy,2,Client Dashboard,IT,1,1,100%,MGR303,2,No,Done,Code reviewed twice,"Zoom, Slack"
1050,EMP21,10/15/2025,Code feature,"3,1","3,4",Low,7,Happy,3,App QA Cycle,IT,1,3,0%,MGR339,4,Yes,Ongoing,Ready for submission,"JIRA, PyCharm"
1051,EMP194,10/05/2025,Design dashboard,"2,6","2,6",Low,3,Calm,5,App QA Cycle,Analytics,1,3,75%,MGR371,15,Yes,Delayed,Ready for submission,Google Docs
1052,EMP22,10/07/2025,Design dashboard,"1,7","1,7",Medium,1,Tired,3,Client Dashboard,IT,0,5,0%,MGR329,4,No,Done,Good team engagement,Google Docs
1053,EMP103,09/22/2025,Design dashboard,"2,3","2,1",Medium,6,Tired,5,New Project RFP,HR,1,4,50%,MGR327,14,Yes,Delayed,Blocked by dependencies,"Word, Excel"
1054,EMP162,10/14/2025,Bug fixing,"1,2","1,4",High,2,Focused,1,App QA Cycle,QA,0,0,25%,MGR309,15,No,Done,Code reviewed twice,"Figma, Power BI"
1055,EMP37,09/24/2025,Bug fixing,"1,5","1,3",Low,3,Tired,3,App QA Cycle,Sales,0,5,100%,MGR348,14,Yes,Ongoing,UI feedback pending,"Word, Excel"
1056,EMP165,09/17/2025,Code feature,"2,9","2,7",Medium,7,Happy,3,All-Hands Sync,QA,0,5,0%,MGR400,8,Yes,Delayed,Revision requested,"Word, Excel"
1057,EMP77,09/22/2025,Design dashboard,"2,5",3,High,3,Tired,1,App QA Cycle,Analytics,0,4,100%,MGR373,10,Yes,Done,Revision requested,"Zoom, Slack"
1058,EMP34,09/20/2025,Design dashboard,"3,6","3,7",High,4,Focused,9,Q4 Review Report,Sales,2,1,50%,MGR394,2,Yes,Done,Blocked by dependencies,"Word, Excel"
1059,EMP117,09/17/2025,Write proposal,"2,4","2,9",High,7,Tired,10,Q4 Review Report,IT,2,0,100%,MGR318,2,No,Ongoing,Follow up required,"Zoom, Slack"
1060,EMP195,10/06/2025,Bug fixing,"3,4","3,4",Medium,6,Calm,8,New Project RFP,HR,1,5,75%,MGR422,4,No,Ongoing,UI feedback pending,"VSCode, GitHub"
1061,EMP56,09/26/2025,Design dashboard,"2,1","2,2",Low,2,Tired,5,CRM Update,HR,2,0,75%,MGR376,4,Yes,Delayed,Follow up required,"Figma, Power BI"
1062,EMP158,10/14/2025,Code feature,"2,6","2,5",Medium,2,Happy,4,App QA Cycle,QA,1,3,75%,MGR413,8,No,Delayed,UI feedback pending,"Zoom, Slack"
1063,EMP190,09/29/2025,Code feature,"2,6","2,5",Low,5,Calm,4,CRM Update,IT,2,1,100%,MGR393,9,No,Delayed,Ready for submission,"VSCode, GitHub"
1064,EMP120,09/21/2025,Bug fixing,"2,2","2,1",High,5,Tired,5,New Project RFP,QA,0,1,25%,MGR386,10,Yes,Ongoing,Follow up required,Google Docs
1065,EMP130,09/22/2025,Bug fixing,"3,4","3,5",High,6,Calm,7,New Project RFP,IT,1,5,100%,MGR339,12,No,Ongoing,Blocked by dependencies,"VSCode, GitHub"
1066,EMP125,09/27/2025,Bug fixing,"3,1","3,3",High,7,Calm,8,All-Hands Sync,Sales,2,4,0%,MGR324,14,Yes,Done,Needed extra research,"Word, Excel"
1067,EMP33,09/27/2025,Write report,"1,1",1,Medium,3,Calm,3,CRM Update,HR,0,2,100%,MGR380,11,No,Delayed,UI feedback pending,"Figma, Power BI"
1068,EMP64,09/26/2025,Team meeting,"2,3","2,2",High,7,Focused,3,CRM Update,IT,1,0,100%,MGR404,4,No,Ongoing,Ready for submission,"Figma, Power BI"
1069,EMP83,09/20/2025,Design dashboard,"1,2","1,1",High,4,Stressed,1,CRM Update,QA,1,3,75%,MGR343,14,Yes,Ongoing,UI feedback pending,"JIRA, PyCharm"
1070,EMP169,10/05/2025,Code feature,"1,7","1,9",Medium,1,Tired,10,All-Hands Sync,HR,0,2,0%,MGR345,4,No,Ongoing,Follow up required,"VSCode, GitHub"
1071,EMP48,10/16/2025,Design dashboard,"2,1","2,4",High,6,Happy,5,Client Dashboard,Analytics,1,4,75%,MGR304,11,No,Done,UI feedback pending,"Zoom, Slack"
1072,EMP69,10/03/2025,Team meeting,"3,8","3,6",Low,1,Tired,6,CRM Update,Analytics,2,1,50%,MGR367,9,No,Delayed,Needed extra research,"Zoom, Slack"
1073,EMP188,10/01/2025,Design dashboard,"1,6","1,4",High,3,Focused,1,CRM Update,Sales,0,5,100%,MGR304,6,No,Done,Customer issue,"JIRA, PyCharm"
1074,EMP119,09/18/2025,Design dashboard,"2,5",3,Low,3,Tired,6,All-Hands Sync,Sales,1,3,50%,MGR333,7,No,Ongoing,Blocked by dependencies,"JIRA, PyCharm"
1075,EMP92,09/25/2025,Write report,"1,9","2,1",Medium,6,Stressed,6,New Project RFP,Analytics,0,1,0%,MGR362,3,Yes,Delayed,Code reviewed twice,"VSCode, GitHub"
1076,EMP166,10/12/2025,Code feature,"3,8","4,1",High,7,Stressed,1,Client Dashboard,Analytics,2,2,100%,MGR318,4,No,Ongoing,UI feedback pending,"Figma, Power BI"
1077,EMP47,10/06/2025,Write report,"2,6","2,7",High,6,Calm,4,Client Dashboard,Analytics,0,0,0%,MGR300,8,Yes,Done,Needed extra research,"Figma, Power BI"
1078,EMP40,09/29/2025,Team meeting,"2,8","2,9",Low,5,Calm,8,CRM Update,QA,2,5,25%,MGR420,6,Yes,Delayed,Good team engagement,Google Docs
1079,EMP21,09/19/2025,Code feature,"2,2","2,7",High,3,Calm,9,New Project RFP,IT,2,0,0%,MGR348,4,No,Done,Good team engagement,"JIRA, PyCharm"
1080,EMP182,10/13/2025,Write proposal,"2,2","2,2",Medium,5,Tired,9,Client Dashboard,HR,0,3,50%,MGR388,13,Yes,Ongoing,Needed extra research,"Figma, Power BI"
1081,EMP194,09/25/2025,Team meeting,"2,6","2,5",High,1,Stressed,2,App QA Cycle,HR,2,0,100%,MGR410,3,No,Done,Code reviewed twice,"Zoom, Slack"
1082,EMP170,10/11/2025,Team meeting,3,"3,1",Low,6,Focused,2,New Project RFP,HR,2,2,75%,MGR391,13,No,Delayed,Customer issue,"Zoom, Slack"
1083,EMP145,09/27/2025,Write proposal,"3,4","3,3",Low,2,Calm,10,CRM Update,Analytics,2,2,75%,MGR419,9,No,Delayed,Customer issue,"JIRA, PyCharm"
1084,EMP135,09/21/2025,Code feature,"3,1","3,1",Low,7,Tired,7,Q4 Review Report,IT,1,3,25%,MGR402,7,Yes,Delayed,Good team engagement,"VSCode, GitHub"
1085,EMP171,10/17/2025,Code feature,"2,7","2,8",High,1,Stressed,7,App QA Cycle,IT,1,2,25%,MGR305,9,No,Done,Ready for submission,Google Docs
1086,EMP91,09/24/2025,Code feature,"3,8","4,1",Medium,5,Tired,7,App QA Cycle,IT,1,5,0%,MGR390,3,Yes,Delayed,Customer issue,Google Docs
1087,EMP94,09/21/2025,Code feature,"2,5","2,4",Low,4,Calm,7,App QA Cycle,Analytics,1,5,25%,MGR386,12,No,Ongoing,Audit scheduled,"JIRA, PyCharm"
1088,EMP176,09/20/2025,Write proposal,"3,4","3,7",High,5,Happy,6,Client Dashboard,HR,2,1,50%,MGR421,3,Yes,Delayed,UI feedback pending,"JIRA, PyCharm"
1089,EMP83,09/23/2025,Team meeting,"1,1","1,2",Low,2,Happy,8,All-Hands Sync,Sales,1,4,50%,MGR349,4,No,Ongoing,Audit scheduled,"VSCode, GitHub"
1090,EMP171,10/06/2025,Code feature,"1,3","1,8",High,4,Focused,8,Q4 Review Report,HR,2,0,75%,MGR337,11,No,Done,Revision requested,"JIRA, PyCharm"
1091,EMP138,10/06/2025,Design dashboard,"2,8","2,6",Medium,1,Tired,7,CRM Update,HR,2,1,50%,MGR315,9,Yes,Done,Needed extra research,"Zoom, Slack"
1092,EMP111,10/13/2025,Write proposal,"2,5","2,8",Medium,5,Calm,5,All-Hands Sync,QA,1,4,100%,MGR351,15,Yes,Ongoing,Audit scheduled,"Word, Excel"
1093,EMP95,10/10/2025,Write report,"1,7","1,7",Low,2,Focused,9,All-Hands Sync,IT,1,3,0%,MGR376,6,Yes,Done,Ready for submission,"Word, Excel"
1094,EMP27,10/07/2025,Design dashboard,"2,9",3,Medium,1,Happy,8,CRM Update,QA,2,3,100%,MGR340,11,No,Delayed,Code reviewed twice,"Zoom, Slack"
1095,EMP136,09/25/2025,Code feature,"2,1","2,2",Low,5,Tired,5,CRM Update,Sales,0,2,0%,MGR331,2,No,Ongoing,Customer issue,"Zoom, Slack"
1096,EMP56,09/27/2025,Design dashboard,"3,7","3,7",Medium,5,Stressed,7,Client Dashboard,HR,1,1,50%,MGR308,12,No,Delayed,Audit scheduled,Google Docs
1097,EMP30,10/15/2025,Write proposal,"1,7","2,2",High,6,Calm,8,Q4 Review Report,Analytics,0,1,0%,MGR341,13,Yes,Done,UI feedback pending,"Zoom, Slack"
1098,EMP106,09/19/2025,Bug fixing,"1,9","2,1",Medium,7,Stressed,8,App QA Cycle,Sales,0,4,75%,MGR401,13,Yes,Ongoing,Code reviewed twice,"VSCode, GitHub"
1099,EMP134,09/22/2025,Write report,"3,6","3,5",Medium,2,Calm,1,Client Dashboard,Sales,0,0,25%,MGR422,2,Yes,Done,Blocked by dependencies,"VSCode, GitHub"
1100,EMP55,10/03/2025,Team meeting,3,"3,1",Medium,4,Tired,1,New Project RFP,HR,1,0,75%,MGR317,2,Yes,Ongoing,Needed extra research,"VSCode, GitHub"
